master_id,filename,title,author,year,decade,L1,L2,language,cleaned_full_text_path,analysis_text_path,model_source_column,model_token_count_before_df,model_token_count_after_df,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9
MASTER_00176,XVII_1882_03.txt,Notes on the south coast of Saghalien,"Anderson, G. C.",1882,1880,Geography and Travel,Travel,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XVII_1882_03.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XVII_1882_03.txt,analysis_text,2001,521,0.10364259134388656,1.432484991368602e-4,0.27733053264911867,0.0012555818857050535,8.712742965569064e-4,0.05316117905232996,3.929870861342977e-4,0.001394779533915132,0.0022119476790202542,0.5595958779741963
MASTER_00177,XVII_1882_04.txt,Annam and its minor currency,"Toda, E.",1882,1880,Arts and Archaeology,Numismatics,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XVII_1882_04.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XVII_1882_04.txt,analysis_text,37317,10150,1.98971365895152e-7,3.9332984198756677e-7,3.6397288564017263e-6,0.019332874407373267,0.3518814233146637,0.04983777656991257,0.5782632820692395,3.274683609765336e-4,2.1921193494160485e-4,1.3373131282759195e-4
MASTER_00178,XVII_1882_05.txt,The Hoppo - book of 1753,"Hirth, F.",1882,1880,"Politics, Government, and Law",Government,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XVII_1882_05.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XVII_1882_05.txt,analysis_text,5712,1543,7.404806673409043e-4,0.008893721232915068,3.61226821286744e-4,0.6267879644758355,0.04050999785202143,0.24510253540287694,0.002899826473317263,0.0026927288513854935,0.07187756301423857,1.3395520878234983e-4
MASTER_00179,XVIII_1884_01.txt,What did the ancient Chinese know of the Greeks and Romans,"Edkins, J.",1883,1880,History and Chronology,History,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XVIII_1884_01.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XVIII_1884_01.txt,analysis_text,10323,2712,4.479357710193498e-6,6.772909766643582e-6,0.007849327304024692,0.0012028795982838454,1.9336334058651428e-4,0.0070561210495103605,0.7415138622587961,8.914724326265763e-4,0.24017692094463672,0.0011048008040587633
MASTER_00180,XVIII_1884_02.txt,Corea,"Scherzer, F., trans. Gould, C.",1883,1880,Anthropology and Social Customs,Manners and customs,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XVIII_1884_02.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XVIII_1884_02.txt,analysis_text,5328,1530,8.633436174487489e-6,4.722492292063246e-6,1.3121731877836727e-4,0.03739805857502847,0.0021732250818098896,0.3118881425038232,0.1717324735950229,0.46316045880159035,0.012359140445216325,0.0011439277502643932
MASTER_00181,XVIII_1884_03.txt,Researches into the geology of Formosa *,"Kleinwachter, G.",1883,1880,Natural Sciences,Geology,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XVIII_1884_03.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XVIII_1884_03.txt,analysis_text,8001,2097,0.0016708353108556406,9.718424363450034e-6,0.04842652422668407,4.425084970248528e-4,9.182335161553692e-5,2.792524565442267e-4,7.480030103232319e-5,9.613938074655348e-5,6.166969322106224e-4,0.9482917011189227
MASTER_00180,XVIII_1884_06.txt,Corea,"Scherzer, F., trans. Gould, C.",1883,1880,Anthropology and Social Customs,Manners and customs,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XVIII_1884_06.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XVIII_1884_06.txt,analysis_text,7326,1971,0.0023603682454854244,1.7395412331147343e-5,5.092958774771728e-4,0.050343659678539265,0.0247962776571176,0.3200254913588289,4.5071419249001634e-4,0.0013691823300322787,5.618699625362291e-4,0.599565745285162
MASTER_00184,XVIII_1884_07.txt,Notes on some dikes at the mouth of the Nankow pass *,"Guppy, H. B.",1883,1880,Natural Sciences,Geology,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XVIII_1884_07.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XVIII_1884_07.txt,analysis_text,615,170,0.005880444005141729,1.5558436016215203e-4,0.020022058131540572,0.0035903085515754086,0.0014086364758936205,0.002494519704744083,8.998251907526346e-4,0.0012646758786166584,0.01877682849728182,0.9455071192042912
MASTER_00185,XVIII_1884_08.txt,Samshu - brewing in North China,"Guppy, H. B.",1883,1880,Natural Sciences,Agriculture,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XVIII_1884_08.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XVIII_1884_08.txt,analysis_text,729,171,0.07134752161683508,0.0024052931973332146,0.09608403686088855,0.02912684506414521,0.08053318055592414,0.025236045627333628,0.0013109575437504314,0.005274404647484491,0.008117463737990195,0.680564251148315
MASTER_00186,XVIII_1884_09.txt,Notes on Szechuen and the Yangtse valley,"Little, A. J.",1883,1880,Geography and Travel,Travel,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XVIII_1884_09.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XVIII_1884_09.txt,analysis_text,8079,2278,2.7126593712308196e-4,2.45583848735665e-5,0.019300360004027232,0.03477719990353544,2.661724890779917e-4,0.0012776795875837114,5.661926350671991e-4,1.4800773181825413e-4,4.415641731237691e-4,0.9429269991537699
MASTER_00217,XXI_1886_01.txt,Chinese guilds or chambers of commerce and trades unions,"Macgowan, D. J.",1886,1880,"Economy, Trade, and Technology",Economics,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XXI_1886_01.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XXI_1886_01.txt,analysis_text,28686,7397,1.699595326057913e-5,2.1744122042666684e-5,6.0414564296622086e-6,0.4317292492151763,0.012434838769678923,0.5211099268491364,2.4242556996923175e-4,0.032503762727793345,0.0015258413050992083,4.091740314138467e-4
MASTER_00259,XXI_1886_02.txt,Wei - ch ' i *,"Volpicelli, Z. H.",1891,1890,Anthropology and Social Customs,Manners and customs,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XXI_1886_02.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XXI_1886_02.txt,analysis_text,5856,1586,0.001081204402753061,0.025037062995401003,0.004500136390133285,0.01703261977789754,0.06828732905104551,0.00222864561786036,0.12026980599340727,0.22015733435682688,0.5227713714406458,0.01863448997402935
MASTER_00213,XXI_1886_03.txt,Where was Ta - ts ' in ?,"Allen, H. J.",1886,1880,Geography and Travel,Geography,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XXI_1886_03.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XXI_1886_03.txt,analysis_text,1605,387,1.8760726847104155e-5,2.4941020697254576e-5,8.454998699830096e-4,0.0023285846696616875,0.0016970409692683892,0.04694259560579082,0.5543728592083547,0.14263939330794226,0.24944277834625778,0.0016875462751973298
MASTER_00228,XXII_1887_01.txt,"The Military organization of China prior to 1842, as described by Wei Yuan","Parker, E. H.",1887,1880,Military | Natural Sciences,Military art and science | Science,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XXII_1887_01.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XXII_1887_01.txt,analysis_text,7311,2046,5.847586149740343e-6,2.6421805882045503e-5,1.1237935157975775e-4,0.643816849893876,0.004598911070004852,0.022434391001253617,0.17115345186061717,9.573647003203224e-4,0.15642300786209506,4.713748682214607e-4
MASTER_00229,XXII_1887_02.txt,Notes on the mineral resources of Eastern Shantung,"Becher, H. M.",1887,1880,Natural Sciences,Geology,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XXII_1887_02.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XXII_1887_02.txt,analysis_text,7341,1985,0.0040096563643362984,5.094206446320678e-4,0.003961280147190705,0.11296832666264597,0.03529114502978383,0.011345791477186428,0.0019003378750821465,0.01790899549214197,0.3971428866429055,0.41496215966409505
MASTER_00195,XXII_1887_03.txt,Chinese partnerships ; liability of the individual members,NA,1887,1880,"Politics, Government, and Law",Law,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XXII_1887_03.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XXII_1887_03.txt,analysis_text,4476,1120,3.925819060546797e-6,2.1308135324814639e-7,6.0655102571153646e-5,0.08315642319124547,2.590200207239702e-4,0.9125618011366436,5.727038387545193e-4,0.0019004922571165003,0.0014306745399551748,5.4091012575315315e-5
MASTER_00230,XXII_1887_04.txt,Notes on the early history of the salt monopoly in China,"Hirth, F.",1887,1880,"Politics, Government, and Law",Government,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XXII_1887_04.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XXII_1887_04.txt,analysis_text,6189,1765,1.3057194126314543e-5,2.8428553258585632e-5,2.5511899590901783e-4,0.5525872064559472,0.003223572020908473,0.07392251051124878,0.1309379223939059,0.0918041659934719,0.1469967983946354,2.3121948658783468e-4
MASTER_00231,XXII_1887_05.txt,The Salt revenue of China,"Parker, E. H.",1887,1880,"Economy, Trade, and Technology",Economics,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XXII_1887_05.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XXII_1887_05.txt,analysis_text,5970,1823,1.7624885182549124e-6,1.4042744938653461e-5,2.580743758530953e-6,0.9968044449217577,5.41596631412163e-4,5.091036457916285e-4,2.0567621455816468e-4,2.5568426526355735e-5,1.4993715050792887e-4,0.0017452870322311222
MASTER_00232,XXII_1887_06.txt,Remarks on the production of salt in China,"Zwehtkoff, P., Trans. Carles, W. R.",1887,1880,Natural Sciences,Agriculture,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XXII_1887_06.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XXII_1887_06.txt,analysis_text,4011,1079,0.018082074833064156,0.003855399152371146,0.059718128167700356,0.4419940540685449,0.07470830530206345,0.0901670116885534,0.008702069102604033,0.013325820577963174,0.005902186339441592,0.2835449507676938
MASTER_00180,XXII_1887_07.txt,Corea,"Scherzer, F., trans. Gould, C.",1883,1880,Anthropology and Social Customs,Manners and customs,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XXII_1887_07.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XXII_1887_07.txt,analysis_text,4689,1574,0.00826515878967903,4.2611502215592783e-4,3.6748050222257906e-4,0.009034350570323323,0.03355274628458034,0.003291022075013295,0.9041404976001736,0.0164966787470769,0.0019598660420552935,0.022466084366719794
MASTER_00309,XXII_1887_08.txt,Java,"Mencarini, J.",1905,1900,Geography and Travel,Travel,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XXII_1887_08.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XXII_1887_08.txt,analysis_text,3018,826,6.396798617601234e-4,0.03328626211835583,8.363566700463856e-4,0.10382272551487567,0.14179814317640718,0.024677395936322434,0.21639104399398848,0.0045284052691992125,0.4710902709137404,0.002929716545304035
MASTER_00224,XXII_1887_09.txt,"Manchu relations with Tibet, or Si - tsang","Parker, E. H.",1886,1880,History and Chronology,History,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XXII_1887_09.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XXII_1887_09.txt,analysis_text,687,175,5.919335033653724e-5,5.161056062309881e-5,0.0021212546671948895,0.0028139449919907006,0.0019110529684406893,0.1907943161215039,0.08896388373790154,0.18861262591045178,0.5224581055729393,0.0022140121186172016
MASTER_00229,XXII_1887_10.txt,Notes on the mineral resources of Eastern Shantung,"Becher, H. M.",1887,1880,Natural Sciences,Geology,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XXII_1887_10.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XXII_1887_10.txt,analysis_text,5478,1519,0.0016780629350951958,1.159493143568997e-4,0.008797296935071402,0.10681351110074146,0.0016910809472870255,0.6384747004685651,0.0011254156927298622,0.0010612509706626643,0.22298705664538396,0.017255674990106253
MASTER_00201,XXII_1887_11.txt,The Mystery of Ta - ts ' in,"Playfair, G. M. H.",1885,1880,Geography and Travel,Geography,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XXII_1887_11.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XXII_1887_11.txt,analysis_text,34308,9637,0.0026023962146061786,0.011837594203275166,0.0024677447588809967,0.047860625893939,0.5224745152648337,0.006481589453652062,0.19753987955059837,7.721317746608075e-4,0.179450074829725,0.028513448055829
MASTER_00235,XXII_1887_12.txt,The Chinese Oriental College,"Hirth, F.",1887,1880,Education,Education,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XXII_1887_12.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XXII_1887_12.txt,analysis_text,7857,2167,2.0543507720827528e-5,1.5531755040049567e-5,0.001002835527045027,0.012833096445658455,0.07433401399560575,0.04144821133888784,0.2388115803505372,0.005488857400813535,0.6258758376948887,1.6949198380227548e-4
NA,XXII_1887_14_literary_notes.txt,NA,NA,1887,1880,Unknown,Unknown,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XXII_1887_14_literary_notes.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XXII_1887_14_literary_notes.txt,analysis_text,420,133,9.006775576150014e-4,0.0013588697347451054,0.001868152017920681,0.09642720749504376,0.31035346720565427,0.09060714310570035,0.24557991866207363,0.05544323916501173,0.1925817271424175,0.004879597913817552
MASTER_00237,XXII_1887_15.txt,Chinese names of plants,"Henry, A.",1887,1880,Natural Sciences,Botany,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XXII_1887_15.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XXII_1887_15.txt,analysis_text,19362,4939,0.0018538184022822417,0.9482327026805203,6.10530722580209e-5,0.004107031500162983,0.03882186293524783,3.2730933742914186e-5,3.52394684185279e-5,1.6798105601613226e-4,2.04304812048065e-4,0.006483275139303398
MASTER_00247,XXIV_1890_01.txt,Essay on Manchu literature,"Mollendorf, P. G. von",1889,1880,Literature and Language,Literature,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XXIV_1890_01.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XXIV_1890_01.txt,analysis_text,17562,4660,7.729026296381549e-5,0.016073262073743367,4.7025011269954463e-5,7.278538313220051e-4,0.039007765522327015,2.907727480578224e-4,0.17196725596314866,0.021106076826142673,0.7506235139210867,7.918383993705707e-5
MASTER_00248,XXIV_1890_02.txt,Currency and measures in China,"Morse, H. B.",1889,1880,Arts and Archaeology,Numismatics,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XXIV_1890_02.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XXIV_1890_02.txt,analysis_text,32598,9345,1.036973302991923e-5,1.818645243303141e-5,2.2216789603421752e-5,0.711100854398664,0.18012464274856313,0.10032849269311742,9.962367759607878e-4,0.001022367054753189,0.005911347220008557,4.652861338661266e-4
MASTER_00249,XXIV_1890_04.txt,Prehistoric China,"Faber, E.",1889,1880,History and Chronology,History,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XXIV_1890_04.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XXIV_1890_04.txt,analysis_text,1323,410,2.298641612520605e-5,1.1203790907116212e-5,9.207936462467373e-4,0.0023091160724970235,9.164295214656961e-4,0.44986400781513497,0.04387206955358819,0.08874881013435532,0.41233085029225175,0.0010037327574283629
MASTER_00249,XXIV_1890_05.txt,Prehistoric China,"Faber, E.",1889,1880,History and Chronology,History,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XXIV_1890_05.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XXIV_1890_05.txt,analysis_text,29274,8049,5.762216150402314e-4,0.009416232980207476,1.7813630869475782e-4,0.01616312099584346,0.15186214639272197,0.0015715135260772162,0.002037689302165589,0.1801410845627629,0.6142438660547298,0.023809988261756555
MASTER_00213,XXIV_1890_06.txt,Where was Ta - ts ' in ?,"Allen, H. J.",1886,1880,Geography and Travel,Geography,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XXIV_1890_06.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XXIV_1890_06.txt,analysis_text,4008,1040,5.563893219170412e-4,1.129480603873668e-4,0.003924901058164195,4.0272081311100384e-4,0.0029861368653028458,0.07014653317641865,0.0017163003385074278,0.6909580833821307,0.22739281613446433,0.0018031708495960769
