master_id,filename,title,year,decade,L1,L2,model_include,model_exclusion_reason,model_unigram_count_before_df,model_token_count_before_df,model_token_count_after_df,cleaned_full_text_path,analysis_text_path
MASTER_00231,XXII_1887_05.txt,The Salt revenue of China,1887,1880s,"Economy, Trade, and Technology",Economics,True,,1991,5970,1823,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XXII_1887_05.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XXII_1887_05.txt
MASTER_00232,XXII_1887_06.txt,Remarks on the production of salt in China,1887,1880s,Natural Sciences,Agriculture,True,,1338,4011,1079,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XXII_1887_06.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XXII_1887_06.txt
MASTER_00180,XXII_1887_07.txt,Corea,1883,1880s,Anthropology and Social Customs,Manners and customs,True,,1564,4689,1574,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XXII_1887_07.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XXII_1887_07.txt
MASTER_00309,XXII_1887_08.txt,Java,1905,1900s,Geography and Travel,Travel,True,,1007,3018,826,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XXII_1887_08.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XXII_1887_08.txt
MASTER_00224,XXII_1887_09.txt,"Manchu relations with Tibet, or Si - tsang",1886,1880s,History and Chronology,History,True,,230,687,175,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XXII_1887_09.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XXII_1887_09.txt
MASTER_00229,XXII_1887_10.txt,Notes on the mineral resources of Eastern Shantung,1887,1880s,Natural Sciences,Geology,True,,1827,5478,1519,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XXII_1887_10.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XXII_1887_10.txt
MASTER_00201,XXII_1887_11.txt,The Mystery of Ta - ts ' in,1885,1880s,Geography and Travel,Geography,True,,11437,34308,9637,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XXII_1887_11.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XXII_1887_11.txt
MASTER_00235,XXII_1887_12.txt,The Chinese Oriental College,1887,1880s,Education,Education,True,,2620,7857,2167,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XXII_1887_12.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XXII_1887_12.txt
MASTER_00180,XXII_1887_13_notes_and_queries.txt,Corea,1883,1880s,Anthropology and Social Customs,Manners and customs,False,queries,712,2133,527,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XXII_1887_13_notes_and_queries.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XXII_1887_13_notes_and_queries.txt
,XXII_1887_14_literary_notes.txt,,1887,1880s,,,True,,141,420,133,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XXII_1887_14_literary_notes.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XXII_1887_14_literary_notes.txt
MASTER_00237,XXII_1887_15.txt,Chinese names of plants,1887,1880s,Natural Sciences,Botany,True,,6455,19362,4939,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XXII_1887_15.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XXII_1887_15.txt
MASTER_00247,XXIV_1890_01.txt,Essay on Manchu literature,1889,1880s,Literature and Language,Literature,True,,5855,17562,4660,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XXIV_1890_01.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XXIV_1890_01.txt
MASTER_00248,XXIV_1890_02.txt,Currency and measures in China,1889,1880s,Arts and Archaeology,Numismatics,True,,10867,32598,9345,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XXIV_1890_02.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XXIV_1890_02.txt
MASTER_00249,XXIV_1890_04.txt,Prehistoric China,1889,1880s,History and Chronology,History,True,,442,1323,410,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XXIV_1890_04.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XXIV_1890_04.txt
MASTER_00249,XXIV_1890_05.txt,Prehistoric China,1889,1880s,History and Chronology,History,True,,9759,29274,8049,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XXIV_1890_05.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XXIV_1890_05.txt
MASTER_00213,XXIV_1890_06.txt,Where was Ta - ts ' in ?,1886,1880s,Geography and Travel,Geography,True,,1337,4008,1040,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XXIV_1890_06.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XXIV_1890_06.txt
MASTER_00128,XXIV_1890_07.txt,Extracts from the history of Shanghai,1873,1870s,History and Chronology,History,True,,2839,8514,2315,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XXIV_1890_07.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XXIV_1890_07.txt
MASTER_00250,XXIV_1890_08.txt,Chinese architecture,1889,1880s,Arts and Archaeology,Architecture,True,,5217,15648,4511,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XXIV_1890_08.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XXIV_1890_08.txt
MASTER_00251,XXIV_1890_09.txt,Notes on the Nestorians in China,1889,1880s,Religion and Philosophy,Christianity,True,,1667,4998,1416,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XXIV_1890_09.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XXIV_1890_09.txt
MASTER_00250,XXIV_1890_10.txt,Chinese architecture,1889,1880s,Arts and Archaeology,Architecture,True,,521,1560,421,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XXIV_1890_10.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XXIV_1890_10.txt
MASTER_00253,XXIV_1890_11.txt,Note on the comparative longevity of males and females in Japan,1889,1880s,Natural Sciences,Zoology,False,short_after_stopwords_lt_120,115,342,88,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XXIV_1890_11.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XXIV_1890_11.txt
MASTER_00250,XXIV_1890_12_proceedings.txt,Chinese architecture,1889,1880s,Arts and Archaeology,Architecture,False,proceedings,1984,5949,1684,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XXIV_1890_12_proceedings.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XXIV_1890_12_proceedings.txt
MASTER_00257,XXVI_1891_01.txt,The Fish - skin Tartars,1891,1890s,Anthropology and Social Customs,Ethnology,True,,6595,19782,4971,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XXVI_1891_01.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XXVI_1891_01.txt
MASTER_00258,XXVI_1891_02.txt,A Comparative table of the ancient lunar asterisms,1891,1890s,Natural Sciences,Astronomy,True,,5205,15612,3860,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XXVI_1891_02.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XXVI_1891_02.txt
MASTER_00259,XXVI_1891_03.txt,Wei - ch ' i *,1891,1890s,Anthropology and Social Customs,Manners and customs,True,,2405,7212,2081,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XXVI_1891_03.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XXVI_1891_03.txt
MASTER_00260,XXVI_1891_04.txt,Militant spirit of the Buddhist clergy in China,1891,1890s,Religion and Philosophy,Buddhism,True,,1595,4782,1288,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XXVI_1891_04.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XXVI_1891_04.txt
MASTER_00261,XXVII_1892_01.txt,"Salt administration of Ssuch'uan, The",1892,1890s,"Politics, Government, and Law",Government,True,,3467,10398,3195,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XXVII_1892_01.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XXVII_1892_01.txt
MASTER_00263,XXVII_1892_02.txt,Early Portuguese commerce and settlements in China *,1892,1890s,History and Chronology,History,True,,5581,16740,3956,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XXVII_1892_02.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XXVII_1892_02.txt
MASTER_00264,XXVII_1892_03.txt,"Coinage of Corea, The *",1892,1890s,Arts and Archaeology,Numismatics,True,,1582,4743,1437,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XXVII_1892_03.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XXVII_1892_03.txt
MASTER_00265,XXVII_1892_04.txt,"Family law of the Chinese, The",1892,1890s,"Politics, Government, and Law",Law,True,,8225,24672,6695,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XXVII_1892_04.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XXVII_1892_04.txt
INDEX_00282,XXXII_1897_01.txt,"THE CHINESE CALENDAR: ITS ORIGIN, HISTORY AND CONNECTIONS.",1898,1890s,Anthropology and Social Customs,Manners and customs,True,,4858,14571,3681,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XXXII_1897_01.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XXXII_1897_01.txt
INDEX_00283,XXXII_1897_02.txt,THE OFFICE OF DISTRICT MAGISTRATE IN CHINA.,1898,1890s,"Politics, Government, and Law",Government,True,,3940,11817,3333,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XXXII_1897_02.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XXXII_1897_02.txt
INDEX_00284,XXXII_1897_03.txt,ON THE CHINESE COINS AND SMALL PORCELAIN BOTTLES FOUND IN EGYPT.,1898,1890s,Arts and Archaeology,Art,True,,1563,4686,1278,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XXXII_1897_03.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XXXII_1897_03.txt
INDEX_00285,XXXII_1897_04.txt,SEALING AND WHALING IN THE NORTHERN PACIFIC.,1898,1890s,Natural Sciences,Agriculture,True,,2181,6540,1597,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XXXII_1897_04.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XXXII_1897_04.txt
MASTER_00276,XXXIII_1896_01.txt,Inscriptions de l'Orkho,1896,1890s,Anthropology and Social Customs,Ethnology,True,,5673,17016,3776,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XXXIII_1896_01.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XXXIII_1896_01.txt
MASTER_00278,XXXIII_1896_02.txt,Wang - chung and Plato on death and immortality,1896,1890s,Religion and Philosophy,Philosophy,True,,2765,8292,2338,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XXXIII_1896_02.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XXXIII_1896_02.txt
MASTER_00279,XXXIII_1896_03.txt,"Chinese system of family relationship and its Aryan affinities, The",1896,1890s,Anthropology and Social Customs,Ethnology,True,,1487,4458,1156,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XXXIII_1896_03.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XXXIII_1896_03.txt
MASTER_00280,XXXIII_1896_04.txt,Scarcity of copper cash and the rise in prices,1896,1890s,Arts and Archaeology,Numismatics,True,,1108,3321,951,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XXXIII_1896_04.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XXXIII_1896_04.txt
MASTER_00281,XXXIII_1896_05.txt,"Limitations of comparative philology, On the",1896,1890s,Literature and Language,Literature,True,,2642,7923,2082,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XXXIII_1896_05.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XXXIII_1896_05.txt
MASTER_00282,XXXIII_1896_06.txt,"Grand Canal of China, The",1896,1890s,"Economy, Trade, and Technology",Telecommunication,True,,2021,6060,1747,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XXXIII_1896_06.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XXXIII_1896_06.txt
MASTER_00295,XXXIII_1899_01.txt,Mencius and some other reformers of China,1900,1900s,Religion and Philosophy,Philosophy,True,,3368,10101,2684,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XXXIII_1899_01.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XXXIII_1899_01.txt
MASTER_00296,XXXIII_1899_02.txt,"Ancient city of Shaohing, The",1900,1900s,History and Chronology,History,True,,2993,8976,2471,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XXXIII_1899_02.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XXXIII_1899_02.txt
MASTER_00213,XXXIII_1899_03.txt,Where was Ta - ts ' in ?,1886,1880s,Geography and Travel,Geography,True,,1630,4887,1196,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XXXIII_1899_03.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XXXIII_1899_03.txt
,XXXIII_1899_04.txt,,1899,1890s,,,True,,735,2202,561,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XXXIII_1899_04.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XXXIII_1899_04.txt
,XXXIII_1899_05.txt,,1899,1890s,,,True,,6415,19242,5144,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XXXIII_1899_05.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XXXIII_1899_05.txt
MASTER_00297,XXXIV_1901_01.txt,"Chinese sophists, The",1901,1900s,Religion and Philosophy,Philosophy,True,,10547,31638,8658,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XXXIV_1901_01.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XXXIV_1901_01.txt
MASTER_00298,XXXIV_1901_02.txt,Shanghai folk - lore,1901,1900s,Anthropology and Social Customs,Folklore | Mythology,True,,4544,13629,3791,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XXXIV_1901_02.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XXXIV_1901_02.txt
MASTER_00299,XXXIV_1901_03_review.txt,"Hirth, Dr. F., and the Hiung Nu",1901,1900s,Anthropology and Social Customs,Ethnology,False,review,740,2217,498,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XXXIV_1901_03_review.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XXXIV_1901_03_review.txt
MASTER_00326,XXXIX_1908_01.txt,"Music of China, The *",1910,1910s,Arts and Archaeology,Music,True,,21127,63378,18737,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XXXIX_1908_01.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XXXIX_1908_01.txt
MASTER_00300,XXXV_1903_01.txt,"Kwo Tsi, an eminent military commander of the Tang Dynasty",1903,1900s,History and Chronology,Biography,True,,2881,8640,2509,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XXXV_1903_01.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XXXV_1903_01.txt
MASTER_00301,XXXV_1903_02.txt,Standard weights and measures of the Ch ' in Dynasty *,1903,1900s,Anthropology and Social Customs,Manners and customs,True,,528,1581,464,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XXXV_1903_02.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XXXV_1903_02.txt
MASTER_00302,XXXV_1903_03.txt,Some Chinese funeral customs,1903,1900s,Anthropology and Social Customs,Manners and customs,True,,5680,17037,4620,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XXXV_1903_03.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XXXV_1903_03.txt
MASTER_00303,XXXV_1903_04.txt,Wang An - shih,1903,1900s,History and Chronology,Biography,True,,1438,4311,1230,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\XXXV_1903_04.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\XXXV_1903_04.txt
