time_window,subject_l1,subject_l2,term,term_count,article_count,share,idf,tfidf
1878-1887,Arts and Archaeology,Art,works,1,1,0.16666666666666666,1.916290731874155,1.916290731874155
1878-1887,Natural Sciences,Astronomy,observed,1,1,0.25,1.6931471805599454,1.6931471805599454
1878-1887,History and Chronology,Biography,emperor,1,1,0.3333333333333333,1.6931471805599454,1.6931471805599454
1878-1887,Arts and Archaeology,Antiquities,inscriptions,1,1,0.16666666666666666,1.6931471805599454,1.6931471805599454
1878-1887,Natural Sciences,Botany,flora,1,1,0.08333333333333333,1.6931471805599454,1.6931471805599454
1878-1887,Arts and Archaeology,Numismatics,coins,1,1,0.14285714285714285,1.6931471805599454,1.6931471805599454
1878-1887,Natural Sciences,Hydrology,yellow,1,1,0.16666666666666666,1.6931471805599454,1.6931471805599454
1878-1887,Geography and Travel,Travel,chekiang,1,1,0.03333333333333333,1.6931471805599454,1.6931471805599454
1878-1887,Religion and Philosophy,Religion,religion,1,1,0.09090909090909091,1.6931471805599454,1.6931471805599454
1878-1887,History and Chronology,History,manchu,1,1,0.0625,1.6931471805599454,1.6931471805599454
1878-1887,Geography and Travel,Travel,trans,1,1,0.03333333333333333,1.6931471805599454,1.6931471805599454
1878-1887,Military,Military art and science,wei,1,1,0.16666666666666666,1.6931471805599454,1.6931471805599454
1878-1887,Natural Sciences,Science,wei,1,1,0.16666666666666666,1.6931471805599454,1.6931471805599454
1878-1887,Military,Military art and science,yuan,1,1,0.16666666666666666,1.6931471805599454,1.6931471805599454
1878-1887,Natural Sciences,Science,yuan,1,1,0.16666666666666666,1.6931471805599454,1.6931471805599454
1878-1887,Arts and Archaeology,Porcelain,porcelain,1,1,0.16666666666666666,1.6931471805599454,1.6931471805599454
1878-1887,Natural Sciences,Botany,plants,1,1,0.08333333333333333,1.6931471805599454,1.6931471805599454
1878-1887,Literature and Language,Literature,study,1,1,0.017857142857142856,1.5108256237659907,1.5108256237659907
1878-1887,Natural Sciences,Meteorology,asia,1,1,0.08333333333333333,1.5108256237659907,1.5108256237659907
1878-1887,History and Chronology,History,asia,1,1,0.0625,1.5108256237659907,1.5108256237659907
1878-1887,Natural Sciences,Botany,early,1,1,0.08333333333333333,1.5108256237659907,1.5108256237659907
1878-1887,Religion and Philosophy,Philosophy,philosophy,1,1,0.5,1.5108256237659907,1.5108256237659907
1878-1887,Natural Sciences,Hydrology,river,1,1,0.16666666666666666,1.5108256237659907,1.5108256237659907
1878-1887,Natural Sciences,Botany,sources,1,1,0.08333333333333333,1.5108256237659907,1.5108256237659907
1878-1887,History and Chronology,"Chronology, Historical",list,1,1,0.09090909090909091,1.5108256237659907,1.5108256237659907
1878-1887,Religion and Philosophy,Confucianism,confucius,1,1,0.5,1.5108256237659907,1.5108256237659907
1878-1887,Natural Sciences,Geology,shantung,1,1,0.058823529411764705,1.5108256237659907,1.5108256237659907
1878-1887,"Politics, Government, and Law",Government,early,1,1,0.16666666666666666,1.5108256237659907,1.5108256237659907
1878-1887,History and Chronology,"Chronology, Historical",names,1,1,0.09090909090909091,1.5108256237659907,1.5108256237659907
1878-1887,Arts and Archaeology,Porcelain,study,1,1,0.16666666666666666,1.5108256237659907,1.5108256237659907
1878-1887,Natural Sciences,Botany,names,1,1,0.08333333333333333,1.5108256237659907,1.5108256237659907
1878-1887,"Politics, Government, and Law",Law,law,1,1,0.1,1.3566749439387324,1.3566749439387324
1878-1887,Arts and Archaeology,Antiquities,north,1,1,0.16666666666666666,1.3566749439387324,1.3566749439387324
1878-1887,Natural Sciences,Meteorology,shanghai,1,1,0.08333333333333333,1.3566749439387324,1.3566749439387324
1878-1887,Natural Sciences,Agriculture,north,1,1,0.1111111111111111,1.3566749439387324,1.3566749439387324
1878-1887,Religion and Philosophy,Buddhism,life,1,1,0.14285714285714285,1.3566749439387324,1.3566749439387324
1878-1887,History and Chronology,History,western,1,1,0.0625,1.2231435513142097,1.2231435513142097
1878-1887,Natural Sciences,Botany,western,1,1,0.08333333333333333,1.2231435513142097,1.2231435513142097
1878-1887,"Economy, Trade, and Technology",Telecommunication,western,1,1,0.3333333333333333,1.2231435513142097,1.2231435513142097
1878-1887,Natural Sciences,Agriculture,western,1,1,0.1111111111111111,1.2231435513142097,1.2231435513142097
1878-1887,Literature and Language,Language and languages,western,1,1,0.07692307692307693,1.2231435513142097,1.2231435513142097
1878-1887,Arts and Archaeology,Numismatics,dynasty,1,1,0.14285714285714285,1.1053605156578263,1.1053605156578263
1878-1887,"Politics, Government, and Law",Government,history,1,1,0.16666666666666666,1.1053605156578263,1.1053605156578263
1878-1887,Religion and Philosophy,Religion,ancient,1,1,0.09090909090909091,1.0,1.0
1878-1887,History and Chronology,History,ancient,1,1,0.0625,1.0,1.0
1878-1887,Arts and Archaeology,Porcelain,ancient,1,1,0.16666666666666666,1.0,1.0
1888-1897,Natural Sciences,Botany,botanicon,4,4,0.16,2.203972804325936,8.815891217303744
1888-1897,Natural Sciences,Botany,sinicum,4,4,0.16,2.203972804325936,8.815891217303744
1888-1897,Arts and Archaeology,Architecture,architecture,2,2,0.2857142857142857,2.6094379124341005,5.218875824868201
1888-1897,Geography and Travel,Travel,l'ambassade,2,2,0.16666666666666666,2.6094379124341005,5.218875824868201
1888-1897,Geography and Travel,Travel,hollandaise,2,2,0.16666666666666666,2.6094379124341005,5.218875824868201
1888-1897,Geography and Travel,Travel,travers,2,2,0.16666666666666666,2.6094379124341005,5.218875824868201
1888-1897,"Economy, Trade, and Technology",Economics,capacity,2,2,0.15384615384615385,2.6094379124341005,5.218875824868201
1888-1897,History and Chronology,History,ukase,2,2,0.08333333333333333,2.6094379124341005,5.218875824868201
1888-1897,History and Chronology,History,manchu,3,3,0.125,1.6931471805599454,5.079441541679836
1888-1897,Natural Sciences,Botany,native,2,2,0.08,2.203972804325936,4.407945608651872
1888-1897,Geography and Travel,Travel,voyage,2,2,0.16666666666666666,2.203972804325936,4.407945608651872
1888-1897,"Economy, Trade, and Technology",Economics,financial,2,2,0.15384615384615385,2.203972804325936,4.407945608651872
1888-1897,"Economy, Trade, and Technology",Economics,revenue,2,2,0.15384615384615385,2.203972804325936,4.407945608651872
1888-1897,History and Chronology,History,corean,2,2,0.08333333333333333,1.916290731874155,3.83258146374831
1888-1897,Natural Sciences,Botany,botany,2,2,0.08,1.916290731874155,3.83258146374831
1888-1897,Geography and Travel,Travel,canton,2,2,0.16666666666666666,1.916290731874155,3.83258146374831
1888-1897,Anthropology and Social Customs,Ethnology,inscriptions,2,2,0.13333333333333333,1.6931471805599454,3.386294361119891
1888-1897,Natural Sciences,Botany,sources,2,2,0.08,1.5108256237659907,3.0216512475319814
1888-1897,Geography and Travel,Travel,province,2,2,0.16666666666666666,1.5108256237659907,3.0216512475319814
1888-1897,History and Chronology,History,clemency,1,1,0.041666666666666664,2.6094379124341005,2.6094379124341005
1888-1897,Religion and Philosophy,Taoism,guide,1,1,0.3333333333333333,2.6094379124341005,2.6094379124341005
1888-1897,Religion and Philosophy,Taoism,true,1,1,0.3333333333333333,2.6094379124341005,2.6094379124341005
1888-1897,Religion and Philosophy,Taoism,vacuity,1,1,0.3333333333333333,2.6094379124341005,2.6094379124341005
1888-1897,History and Chronology,History,changchow,1,1,0.041666666666666664,2.6094379124341005,2.6094379124341005
1888-1897,History and Chronology,History,funkien,1,1,0.041666666666666664,2.6094379124341005,2.6094379124341005
1888-1897,History and Chronology,History,mongol,1,1,0.041666666666666664,2.6094379124341005,2.6094379124341005
1888-1897,Arts and Archaeology,Architecture,pagoda,1,1,0.14285714285714285,2.6094379124341005,2.6094379124341005
1888-1897,Natural Sciences,Agriculture,tenure,1,1,0.2,2.6094379124341005,2.6094379124341005
1888-1897,Natural Sciences,Agriculture,rural,1,1,0.2,2.6094379124341005,2.6094379124341005
1888-1897,Natural Sciences,Agriculture,population,1,1,0.2,2.6094379124341005,2.6094379124341005
1888-1897,Natural Sciences,Hydrology,bore,1,1,0.06666666666666667,2.6094379124341005,2.6094379124341005
1888-1897,Natural Sciences,Hydrology,tsien,1,1,0.06666666666666667,2.6094379124341005,2.6094379124341005
1888-1897,Natural Sciences,Hydrology,chau,1,1,0.06666666666666667,2.6094379124341005,2.6094379124341005
1888-1897,Literature and Language,Literature,essay,1,1,0.16666666666666666,2.6094379124341005,2.6094379124341005
1888-1897,History and Chronology,History,prehistoric,1,1,0.041666666666666664,2.6094379124341005,2.6094379124341005
1888-1897,Religion and Philosophy,Christianity,nestorians,1,1,1.0,2.6094379124341005,2.6094379124341005
1888-1897,Arts and Archaeology,Architecture,tent,1,1,0.14285714285714285,2.6094379124341005,2.6094379124341005
1888-1897,Natural Sciences,Zoology,longevity,1,1,0.2,2.6094379124341005,2.6094379124341005
1888-1897,Natural Sciences,Zoology,males,1,1,0.2,2.6094379124341005,2.6094379124341005
1888-1897,Natural Sciences,Zoology,females,1,1,0.2,2.6094379124341005,2.6094379124341005
1888-1897,Natural Sciences,Botany,corrigenda,1,1,0.04,2.6094379124341005,2.6094379124341005
1888-1897,Natural Sciences,Botany,addenda,1,1,0.04,2.6094379124341005,2.6094379124341005
1888-1897,Anthropology and Social Customs,Ethnology,fish,1,1,0.06666666666666667,2.6094379124341005,2.6094379124341005
1888-1897,Anthropology and Social Customs,Ethnology,skin,1,1,0.06666666666666667,2.6094379124341005,2.6094379124341005
1888-1897,Natural Sciences,Astronomy,asterisms,1,1,0.2,2.6094379124341005,2.6094379124341005
1888-1897,Religion and Philosophy,Buddhism,militant,1,1,0.25,2.6094379124341005,2.6094379124341005
1888-1897,Religion and Philosophy,Buddhism,clergy,1,1,0.25,2.6094379124341005,2.6094379124341005
1888-1897,"Politics, Government, and Law",Government,administration,1,1,0.3333333333333333,2.6094379124341005,2.6094379124341005
1888-1897,"Politics, Government, and Law",Government,ssuch'uan,1,1,0.3333333333333333,2.6094379124341005,2.6094379124341005
1888-1897,Natural Sciences,Hydrology,stages,1,1,0.06666666666666667,2.6094379124341005,2.6094379124341005
1888-1897,Natural Sciences,Hydrology,branch,1,1,0.06666666666666667,2.6094379124341005,2.6094379124341005
1888-1897,Natural Sciences,Hydrology,yunnan,1,1,0.06666666666666667,2.6094379124341005,2.6094379124341005
1888-1897,Natural Sciences,Hydrology,kuichou,1,1,0.06666666666666667,2.6094379124341005,2.6094379124341005
1888-1897,History and Chronology,History,portuguese,1,1,0.041666666666666664,2.6094379124341005,2.6094379124341005
1888-1897,"Economy, Trade, and Technology",Telecommunication,inland,1,1,0.25,2.6094379124341005,2.6094379124341005
1888-1897,History and Chronology,History,stray,1,1,0.041666666666666664,2.6094379124341005,2.6094379124341005
1888-1897,History and Chronology,History,precious,1,1,0.041666666666666664,2.6094379124341005,2.6094379124341005
1888-1897,Natural Sciences,Botany,botanical,1,1,0.04,2.6094379124341005,2.6094379124341005
1888-1897,Natural Sciences,Botany,investigations,1,1,0.04,2.6094379124341005,2.6094379124341005
1888-1897,Natural Sciences,Botany,materia,1,1,0.04,2.6094379124341005,2.6094379124341005
1888-1897,Natural Sciences,Botany,medica,1,1,0.04,2.6094379124341005,2.6094379124341005
1888-1897,Geography and Travel,Geography,mentioned,1,1,0.2,2.6094379124341005,2.6094379124341005
1888-1897,Arts and Archaeology,Numismatics,hsia,1,1,0.0625,2.6094379124341005,2.6094379124341005
1888-1897,Arts and Archaeology,Numismatics,tangut,1,1,0.0625,2.6094379124341005,2.6094379124341005
1888-1897,Arts and Archaeology,Numismatics,peculiar,1,1,0.0625,2.6094379124341005,2.6094379124341005
1888-1897,Arts and Archaeology,Numismatics,script,1,1,0.0625,2.6094379124341005,2.6094379124341005
1888-1897,"Economy, Trade, and Technology",Economics,hsia,1,1,0.07692307692307693,2.6094379124341005,2.6094379124341005
1888-1897,"Economy, Trade, and Technology",Economics,tangut,1,1,0.07692307692307693,2.6094379124341005,2.6094379124341005
1888-1897,"Economy, Trade, and Technology",Economics,peculiar,1,1,0.07692307692307693,2.6094379124341005,2.6094379124341005
1888-1897,"Economy, Trade, and Technology",Economics,script,1,1,0.07692307692307693,2.6094379124341005,2.6094379124341005
1888-1897,Anthropology and Social Customs,Ethnology,l'orkho,1,1,0.06666666666666667,2.6094379124341005,2.6094379124341005
1888-1897,Anthropology and Social Customs,Ethnology,huns,1,1,0.06666666666666667,2.6094379124341005,2.6094379124341005
1888-1897,Anthropology and Social Customs,Ethnology,parker,1,1,0.06666666666666667,2.6094379124341005,2.6094379124341005
1888-1897,Anthropology and Social Customs,Ethnology,l'orkhon,1,1,0.06666666666666667,2.6094379124341005,2.6094379124341005
1888-1897,Religion and Philosophy,Philosophy,plato,1,1,0.2,2.6094379124341005,2.6094379124341005
1888-1897,Religion and Philosophy,Philosophy,death,1,1,0.2,2.6094379124341005,2.6094379124341005
1888-1897,Religion and Philosophy,Philosophy,immortality,1,1,0.2,2.6094379124341005,2.6094379124341005
1888-1897,Anthropology and Social Customs,Ethnology,relationship,1,1,0.06666666666666667,2.6094379124341005,2.6094379124341005
1888-1897,Anthropology and Social Customs,Ethnology,aryan,1,1,0.06666666666666667,2.6094379124341005,2.6094379124341005
1888-1897,Anthropology and Social Customs,Ethnology,affinities,1,1,0.06666666666666667,2.6094379124341005,2.6094379124341005
1888-1897,Arts and Archaeology,Numismatics,scarcity,1,1,0.0625,2.6094379124341005,2.6094379124341005
1888-1897,Arts and Archaeology,Numismatics,copper,1,1,0.0625,2.6094379124341005,2.6094379124341005
1888-1897,Arts and Archaeology,Numismatics,cash,1,1,0.0625,2.6094379124341005,2.6094379124341005
1888-1897,Arts and Archaeology,Numismatics,rise,1,1,0.0625,2.6094379124341005,2.6094379124341005
1888-1897,Arts and Archaeology,Numismatics,prices,1,1,0.0625,2.6094379124341005,2.6094379124341005
1888-1897,Literature and Language,Literature,limitations,1,1,0.16666666666666666,2.6094379124341005,2.6094379124341005
1888-1897,Literature and Language,Literature,philology,1,1,0.16666666666666666,2.6094379124341005,2.6094379124341005
1888-1897,Natural Sciences,Botany,western,2,2,0.08,1.2231435513142097,2.4462871026284194
1888-1897,Arts and Archaeology,Architecture,nanking,1,1,0.14285714285714285,2.203972804325936,2.203972804325936
1888-1897,Natural Sciences,Agriculture,condition,1,1,0.2,2.203972804325936,2.203972804325936
1888-1897,Natural Sciences,Hydrology,hang,1,1,0.06666666666666667,2.203972804325936,2.203972804325936
1888-1897,Natural Sciences,Hydrology,bay,1,1,0.06666666666666667,2.203972804325936,2.203972804325936
1888-1897,Natural Sciences,Zoology,comparative,1,1,0.2,2.203972804325936,2.203972804325936
1888-1897,Anthropology and Social Customs,Ethnology,tartars,1,1,0.06666666666666667,2.203972804325936,2.203972804325936
1888-1897,Natural Sciences,Astronomy,comparative,1,1,0.2,2.203972804325936,2.203972804325936
1888-1897,Natural Sciences,Astronomy,table,1,1,0.2,2.203972804325936,2.203972804325936
1888-1897,Natural Sciences,Astronomy,lunar,1,1,0.2,2.203972804325936,2.203972804325936
1888-1897,Religion and Philosophy,Buddhism,spirit,1,1,0.25,2.203972804325936,2.203972804325936
1888-1897,Natural Sciences,Hydrology,routes,1,1,0.06666666666666667,2.203972804325936,2.203972804325936
1888-1897,Natural Sciences,Hydrology,ssuch,1,1,0.06666666666666667,2.203972804325936,2.203972804325936
